MILLISEC,subject,recording,label
1156188,S3,S3-ADL1,Lie
1156255,S3,S3-ADL1,Lie
1160388,S3,S3-ADL1,Lie
1161455,S3,S3-ADL1,Lie
1162655,S3,S3-ADL1,Lie
1162722,S3,S3-ADL1,Lie
1167655,S3,S3-ADL1,Sit
1167722,S3,S3-ADL1,Stand
1168555,S3,S3-ADL1,Stand
1169188,S3,S3-ADL1,Stand
1175088,S3,S3-ADL1,Stand
1176388,S3,S3-ADL1,Stand
1176955,S3,S3-ADL1,Stand
1177322,S3,S3-ADL1,Stand
1181022,S3,S3-ADL1,Stand
1182922,S3,S3-ADL1,Stand
1188655,S3,S3-ADL1,Stand
1190355,S3,S3-ADL1,Stand
1191988,S3,S3-ADL1,Stand
1192255,S3,S3-ADL1,Stand
1197688,S3,S3-ADL1,Stand
1198021,S3,S3-ADL1,Stand
1199188,S3,S3-ADL1,Stand
1205288,S3,S3-ADL1,Stand
1205455,S3,S3-ADL1,Stand
1205921,S3,S3-ADL1,Stand
1209321,S3,S3-ADL1,Sit
1209421,S3,S3-ADL1,Sit
1209821,S3,S3-ADL1,Sit
1209855,S3,S3-ADL1,Sit
1210521,S3,S3-ADL1,Sit
1217521,S3,S3-ADL1,Sit
1221054,S3,S3-ADL1,Sit
1222221,S3,S3-ADL1,Sit
1222788,S3,S3-ADL1,Sit
1228121,S3,S3-ADL1,Sit
1229988,S3,S3-ADL1,Sit
1234954,S3,S3-ADL1,Sit
1237154,S3,S3-ADL1,Sit
1238588,S3,S3-ADL1,Sit
4167,S3,S3-ADL2,Stand
11933,S3,S3-ADL2,Stand
11967,S3,S3-ADL2,Stand
13667,S3,S3-ADL2,Stand
21600,S3,S3-ADL2,Stand
23466,S3,S3-ADL2,Stand
25766,S3,S3-ADL2,Stand
28266,S3,S3-ADL2,Stand
28666,S3,S3-ADL2,Stand
30200,S3,S3-ADL2,Stand
30466,S3,S3-ADL2,Stand
33100,S3,S3-ADL2,Walk
36700,S3,S3-ADL2,Sit
37100,S3,S3-ADL2,Sit
38100,S3,S3-ADL2,Sit
38366,S3,S3-ADL2,Sit
42800,S3,S3-ADL2,Sit
43733,S3,S3-ADL2,Stand
45933,S3,S3-ADL2,Stand
47333,S3,S3-ADL2,Stand
48900,S3,S3-ADL2,Sit
49933,S3,S3-ADL2,Sit
50433,S3,S3-ADL2,Sit
50633,S3,S3-ADL2,Sit
52133,S3,S3-ADL2,Lie
52499,S3,S3-ADL2,Lie
53133,S3,S3-ADL2,Lie
53699,S3,S3-ADL2,Lie
53966,S3,S3-ADL2,Lie
54633,S3,S3-ADL2,Lie
55933,S3,S3-ADL2,Lie
57099,S3,S3-ADL2,Lie
57899,S3,S3-ADL2,Lie
62799,S3,S3-ADL2,Lie
66233,S3,S3-ADL2,Sit
72533,S3,S3-ADL2,Walk
75933,S3,S3-ADL2,Walk
76399,S3,S3-ADL2,Walk
77199,S3,S3-ADL2,Walk
85066,S3,S3-ADL2,Walk
86866,S3,S3-ADL2,Walk
89399,S3,S3-ADL2,Walk
91732,S3,S3-ADL2,Stand
94066,S3,S3-ADL2,Stand
94132,S3,S3-ADL2,Stand
94299,S3,S3-ADL2,Walk
95399,S3,S3-ADL2,Walk
95432,S3,S3-ADL2,Walk
98766,S3,S3-ADL2,Walk
104466,S3,S3-ADL2,Stand
104799,S3,S3-ADL2,Stand
108266,S3,S3-ADL2,Lie
110332,S3,S3-ADL2,Lie
110866,S3,S3-ADL2,Stand
113299,S3,S3-ADL2,Walk
113899,S3,S3-ADL2,Stand
116699,S3,S3-ADL2,Stand
117465,S3,S3-ADL2,Stand
119399,S3,S3-ADL2,Walk
119832,S3,S3-ADL2,Walk
120432,S3,S3-ADL2,Stand
120599,S3,S3-ADL2,Stand
122099,S3,S3-ADL2,Stand
126999,S3,S3-ADL2,Walk
127332,S3,S3-ADL2,Walk
127565,S3,S3-ADL2,Walk
129599,S3,S3-ADL2,Walk
132099,S3,S3-ADL2,Stand
132132,S3,S3-ADL2,Stand
133932,S3,S3-ADL2,Walk
135932,S3,S3-ADL2,Stand
136065,S3,S3-ADL2,Stand
140165,S3,S3-ADL2,Stand
140432,S3,S3-ADL2,Stand
140665,S3,S3-ADL2,Stand
141132,S3,S3-ADL2,Walk
141232,S3,S3-ADL2,Walk
141665,S3,S3-ADL2,Walk
143265,S3,S3-ADL2,Walk
144265,S3,S3-ADL2,Walk
144332,S3,S3-ADL2,Walk
146299,S3,S3-ADL2,Walk
149865,S3,S3-ADL2,Walk
152932,S3,S3-ADL2,Walk
154665,S3,S3-ADL2,Walk
159598,S3,S3-ADL2,Walk
161098,S3,S3-ADL2,Walk
162498,S3,S3-ADL2,Walk
163932,S3,S3-ADL2,Walk
165332,S3,S3-ADL2,Walk
166098,S3,S3-ADL2,Walk
166732,S3,S3-ADL2,Walk
168398,S3,S3-ADL2,Walk
175098,S3,S3-ADL2,Walk
175432,S3,S3-ADL2,Walk
179098,S3,S3-ADL2,Walk
179565,S3,S3-ADL2,Walk
180898,S3,S3-ADL2,Walk
183165,S3,S3-ADL2,Walk
185565,S3,S3-ADL2,Walk
187665,S3,S3-ADL2,Walk
188065,S3,S3-ADL2,Walk
189231,S3,S3-ADL2,Walk
192865,S3,S3-ADL2,Walk
193865,S3,S3-ADL2,Walk
194065,S3,S3-ADL2,Walk
199398,S3,S3-ADL2,Walk
199598,S3,S3-ADL2,Walk
202331,S3,S3-ADL2,Walk
208098,S3,S3-ADL2,Walk
208331,S3,S3-ADL2,Walk
213398,S3,S3-ADL2,Walk
215831,S3,S3-ADL2,Walk
218364,S3,S3-ADL2,Stand
219531,S3,S3-ADL2,Stand
222898,S3,S3-ADL2,Walk
223131,S3,S3-ADL2,Walk
225031,S3,S3-ADL2,Walk
227864,S3,S3-ADL2,Walk
229131,S3,S3-ADL2,Walk
233031,S3,S3-ADL2,Walk
235031,S3,S3-ADL2,Walk
237198,S3,S3-ADL2,Walk
246498,S3,S3-ADL2,Walk
248464,S3,S3-ADL2,Walk
248731,S3,S3-ADL2,Walk
252664,S3,S3-ADL2,Walk
254197,S3,S3-ADL2,Walk
254897,S3,S3-ADL2,Walk
254997,S3,S3-ADL2,Walk
255231,S3,S3-ADL2,Walk
259131,S3,S3-ADL2,Walk
259997,S3,S3-ADL2,Walk
262264,S3,S3-ADL2,Walk
266897,S3,S3-ADL2,Walk
268497,S3,S3-ADL2,Stand
270764,S3,S3-ADL2,Walk
271431,S3,S3-ADL2,Walk
275797,S3,S3-ADL2,Stand
276831,S3,S3-ADL2,Stand
279064,S3,S3-ADL2,Walk
279931,S3,S3-ADL2,Walk
280797,S3,S3-ADL2,Walk
283397,S3,S3-ADL2,Walk
283964,S3,S3-ADL2,Walk
285397,S3,S3-ADL2,Stand
285497,S3,S3-ADL2,Stand
285897,S3,S3-ADL2,Stand
289464,S3,S3-ADL2,Walk
290264,S3,S3-ADL2,Stand
293297,S3,S3-ADL2,Walk
294664,S3,S3-ADL2,Walk
300297,S3,S3-ADL2,Stand
301464,S3,S3-ADL2,Walk
303764,S3,S3-ADL2,Walk
308930,S3,S3-ADL2,Stand
310430,S3,S3-ADL2,Stand
311464,S3,S3-ADL2,Walk
314564,S3,S3-ADL2,Stand
316130,S3,S3-ADL2,Stand
316330,S3,S3-ADL2,Stand
317663,S3,S3-ADL2,Stand
322063,S3,S3-ADL2,Walk
325763,S3,S3-ADL2,Stand
332430,S3,S3-ADL2,Walk
332497,S3,S3-ADL2,Walk
335363,S3,S3-ADL2,Stand
337730,S3,S3-ADL2,Stand
340563,S3,S3-ADL2,Stand
340930,S3,S3-ADL2,Stand
343563,S3,S3-ADL2,Stand
343697,S3,S3-ADL2,Stand
345863,S3,S3-ADL2,Stand
351496,S3,S3-ADL2,Stand
352496,S3,S3-ADL2,Stand
354263,S3,S3-ADL2,Stand
357730,S3,S3-ADL2,Stand
358163,S3,S3-ADL2,Stand
359663,S3,S3-ADL2,Stand
360130,S3,S3-ADL2,Stand
360796,S3,S3-ADL2,Stand
362363,S3,S3-ADL2,Stand
362463,S3,S3-ADL2,Stand
365596,S3,S3-ADL2,Stand
368596,S3,S3-ADL2,Stand
371196,S3,S3-ADL2,Stand
371330,S3,S3-ADL2,Walk
375430,S3,S3-ADL2,Stand
375530,S3,S3-ADL2,Stand
376830,S3,S3-ADL2,Stand
379930,S3,S3-ADL2,Stand
385563,S3,S3-ADL2,Stand
388429,S3,S3-ADL2,Stand
390463,S3,S3-ADL2,Walk
391396,S3,S3-ADL2,Walk
392196,S3,S3-ADL2,Walk
392396,S3,S3-ADL2,Walk
393063,S3,S3-ADL2,Walk
394596,S3,S3-ADL2,Stand
394829,S3,S3-ADL2,Stand
395163,S3,S3-ADL2,Stand
401163,S3,S3-ADL2,Stand
401396,S3,S3-ADL2,Stand
401463,S3,S3-ADL2,Stand
401729,S3,S3-ADL2,Walk
404863,S3,S3-ADL2,Stand
406563,S3,S3-ADL2,Stand
406763,S3,S3-ADL2,Stand
407263,S3,S3-ADL2,Stand
408563,S3,S3-ADL2,Stand
408696,S3,S3-ADL2,Stand
410763,S3,S3-ADL2,Stand
414529,S3,S3-ADL2,Stand
417062,S3,S3-ADL2,Stand
419462,S3,S3-ADL2,Stand
424496,S3,S3-ADL2,Stand
427162,S3,S3-ADL2,Stand
427862,S3,S3-ADL2,Stand
427896,S3,S3-ADL2,Stand
428096,S3,S3-ADL2,Stand
428162,S3,S3-ADL2,Stand
432962,S3,S3-ADL2,Stand
435129,S3,S3-ADL2,Stand
437029,S3,S3-ADL2,Stand
444429,S3,S3-ADL2,Stand
446396,S3,S3-ADL2,Stand
450229,S3,S3-ADL2,Stand
451462,S3,S3-ADL2,Stand
452695,S3,S3-ADL2,Stand
453329,S3,S3-ADL2,Stand
455029,S3,S3-ADL2,Stand
458629,S3,S3-ADL2,Walk
459062,S3,S3-ADL2,Walk
460295,S3,S3-ADL2,Walk
460729,S3,S3-ADL2,Walk
461962,S3,S3-ADL2,Stand
463229,S3,S3-ADL2,Stand
464795,S3,S3-ADL2,Stand
467895,S3,S3-ADL2,Stand
468662,S3,S3-ADL2,Stand
468829,S3,S3-ADL2,Stand
469862,S3,S3-ADL2,Stand
473062,S3,S3-ADL2,Walk
476495,S3,S3-ADL2,Stand
476729,S3,S3-ADL2,Stand
478529,S3,S3-ADL2,Walk
478562,S3,S3-ADL2,Walk
481595,S3,S3-ADL2,Walk
484562,S3,S3-ADL2,Stand
486128,S3,S3-ADL2,Stand
492262,S3,S3-ADL2,Walk
495628,S3,S3-ADL2,Walk
496628,S3,S3-ADL2,Walk
497895,S3,S3-ADL2,Stand
498495,S3,S3-ADL2,Stand
503662,S3,S3-ADL2,Walk
505095,S3,S3-ADL2,Walk
506662,S3,S3-ADL2,Walk
507162,S3,S3-ADL2,Walk
514995,S3,S3-ADL2,Stand
516162,S3,S3-ADL2,Stand
517728,S3,S3-ADL2,Stand
519061,S3,S3-ADL2,Stand
519328,S3,S3-ADL2,Stand
520761,S3,S3-ADL2,Stand
523895,S3,S3-ADL2,Stand
525095,S3,S3-ADL2,Stand
527128,S3,S3-ADL2,Stand
530061,S3,S3-ADL2,Stand
530228,S3,S3-ADL2,Stand
535528,S3,S3-ADL2,Stand
543428,S3,S3-ADL2,Stand
544728,S3,S3-ADL2,Stand
546895,S3,S3-ADL2,Sit
547528,S3,S3-ADL2,Sit
547728,S3,S3-ADL2,Sit
548828,S3,S3-ADL2,Sit
549595,S3,S3-ADL2,Sit
549895,S3,S3-ADL2,Sit
550228,S3,S3-ADL2,Sit
552494,S3,S3-ADL2,Sit
555594,S3,S3-ADL2,Sit
555861,S3,S3-ADL2,Sit
557961,S3,S3-ADL2,Sit
558628,S3,S3-ADL2,Sit
560161,S3,S3-ADL2,Sit
560894,S3,S3-ADL2,Sit
564061,S3,S3-ADL2,Sit
569028,S3,S3-ADL2,Sit
572128,S3,S3-ADL2,Sit
572928,S3,S3-ADL2,Sit
574261,S3,S3-ADL2,Sit
574694,S3,S3-ADL2,Sit
578294,S3,S3-ADL2,Sit
582094,S3,S3-ADL2,Sit
584661,S3,S3-ADL2,Sit
584927,S3,S3-ADL2,Sit
586061,S3,S3-ADL2,Sit
589027,S3,S3-ADL2,Sit
590527,S3,S3-ADL2,Sit
591427,S3,S3-ADL2,Sit
595394,S3,S3-ADL2,Sit
596861,S3,S3-ADL2,Sit
600661,S3,S3-ADL2,Sit
605194,S3,S3-ADL2,Sit
605761,S3,S3-ADL2,Sit
607294,S3,S3-ADL2,Sit
607794,S3,S3-ADL2,Walk
608761,S3,S3-ADL2,Walk
609461,S3,S3-ADL2,Walk
612927,S3,S3-ADL2,Stand
613027,S3,S3-ADL2,Stand
615061,S3,S3-ADL2,Stand
624994,S3,S3-ADL2,Stand
625794,S3,S3-ADL2,Stand
625827,S3,S3-ADL2,Stand
626260,S3,S3-ADL2,Stand
626927,S3,S3-ADL2,Stand
630260,S3,S3-ADL2,Stand
631194,S3,S3-ADL2,Stand
631260,S3,S3-ADL2,Stand
632727,S3,S3-ADL2,Stand
634427,S3,S3-ADL2,Walk
637527,S3,S3-ADL2,Stand
637694,S3,S3-ADL2,Stand
637760,S3,S3-ADL2,Stand
642727,S3,S3-ADL2,Stand
643794,S3,S3-ADL2,Stand
649327,S3,S3-ADL2,Sit
650527,S3,S3-ADL2,Sit
651160,S3,S3-ADL2,Sit
655493,S3,S3-ADL2,Sit
661627,S3,S3-ADL2,Sit
663793,S3,S3-ADL2,Sit
663860,S3,S3-ADL2,Sit
665693,S3,S3-ADL2,Sit
665760,S3,S3-ADL2,Sit
665793,S3,S3-ADL2,Sit
668593,S3,S3-ADL2,Sit
668793,S3,S3-ADL2,Sit
669060,S3,S3-ADL2,Sit
670760,S3,S3-ADL2,Sit
672793,S3,S3-ADL2,Sit
673660,S3,S3-ADL2,Sit
677960,S3,S3-ADL2,Sit
681727,S3,S3-ADL2,Sit
685426,S3,S3-ADL2,Sit
686593,S3,S3-ADL2,Sit
687526,S3,S3-ADL2,Sit
689660,S3,S3-ADL2,Sit
692060,S3,S3-ADL2,Sit
693560,S3,S3-ADL2,Sit
694526,S3,S3-ADL2,Sit
697726,S3,S3-ADL2,Walk
699526,S3,S3-ADL2,Walk
702893,S3,S3-ADL2,Stand
702993,S3,S3-ADL2,Stand
705460,S3,S3-ADL2,Stand
705960,S3,S3-ADL2,Stand
708993,S3,S3-ADL2,Stand
709193,S3,S3-ADL2,Stand
709293,S3,S3-ADL2,Stand
710193,S3,S3-ADL2,Walk
711360,S3,S3-ADL2,Walk
716759,S3,S3-ADL2,Stand
720859,S3,S3-ADL2,Stand
721726,S3,S3-ADL2,Stand
723259,S3,S3-ADL2,Stand
723293,S3,S3-ADL2,Stand
726493,S3,S3-ADL2,Walk
727826,S3,S3-ADL2,Walk
728459,S3,S3-ADL2,Walk
729159,S3,S3-ADL2,Walk
729659,S3,S3-ADL2,Stand
730859,S3,S3-ADL2,Stand
731126,S3,S3-ADL2,Stand
737393,S3,S3-ADL2,Walk
737493,S3,S3-ADL2,Walk
738393,S3,S3-ADL2,Walk
742693,S3,S3-ADL2,Lie
743059,S3,S3-ADL2,Lie
744626,S3,S3-ADL2,Lie
745559,S3,S3-ADL2,Lie
745759,S3,S3-ADL2,Lie
746893,S3,S3-ADL2,Walk
747659,S3,S3-ADL2,Walk
747726,S3,S3-ADL2,Walk
752326,S3,S3-ADL2,Walk
754192,S3,S3-ADL2,Walk
755259,S3,S3-ADL2,Walk
757992,S3,S3-ADL2,Stand
758092,S3,S3-ADL2,Stand
761159,S3,S3-ADL2,Lie
762059,S3,S3-ADL2,Lie
762359,S3,S3-ADL2,Lie
763659,S3,S3-ADL2,Lie
764226,S3,S3-ADL2,Lie
767192,S3,S3-ADL2,Lie
769226,S3,S3-ADL2,Lie
770359,S3,S3-ADL2,Lie
774726,S3,S3-ADL2,Stand
779492,S3,S3-ADL2,Stand
781259,S3,S3-ADL2,Stand
785825,S3,S3-ADL2,Walk
787825,S3,S3-ADL2,Stand
790725,S3,S3-ADL2,Stand
796325,S3,S3-ADL2,Stand
801125,S3,S3-ADL2,Walk
801792,S3,S3-ADL2,Walk
801925,S3,S3-ADL2,Walk
802592,S3,S3-ADL2,Walk
811125,S3,S3-ADL2,Walk
817558,S3,S3-ADL2,Walk
818325,S3,S3-ADL2,Walk
820858,S3,S3-ADL2,Walk
823458,S3,S3-ADL2,Walk
824058,S3,S3-ADL2,Walk
824125,S3,S3-ADL2,Walk
824658,S3,S3-ADL2,Walk
826692,S3,S3-ADL2,Sit
829058,S3,S3-ADL2,Sit
829425,S3,S3-ADL2,Sit
830125,S3,S3-ADL2,Sit
831658,S3,S3-ADL2,Sit
831725,S3,S3-ADL2,Sit
834192,S3,S3-ADL2,Sit
839625,S3,S3-ADL2,Sit
843625,S3,S3-ADL2,Lie
843992,S3,S3-ADL2,Lie
847058,S3,S3-ADL2,Sit
847125,S3,S3-ADL2,Sit
848792,S3,S3-ADL2,Sit
853025,S3,S3-ADL2,Sit
855058,S3,S3-ADL2,Walk
858091,S3,S3-ADL2,Walk
859725,S3,S3-ADL2,Walk
866791,S3,S3-ADL2,Stand
866958,S3,S3-ADL2,Stand
869691,S3,S3-ADL2,Stand
870825,S3,S3-ADL2,Stand
877058,S3,S3-ADL2,Stand
879525,S3,S3-ADL2,Stand
882925,S3,S3-ADL2,Stand
887891,S3,S3-ADL2,Stand
888258,S3,S3-ADL2,Stand
889024,S3,S3-ADL2,Stand
891324,S3,S3-ADL2,Stand
895924,S3,S3-ADL2,Stand
898824,S3,S3-ADL2,Walk
900224,S3,S3-ADL2,Walk
903191,S3,S3-ADL2,Walk
903291,S3,S3-ADL2,Walk
903958,S3,S3-ADL2,Walk
904458,S3,S3-ADL2,Walk
914091,S3,S3-ADL2,Sit
914658,S3,S3-ADL2,Sit
917557,S3,S3-ADL2,Sit
918957,S3,S3-ADL2,Sit
920957,S3,S3-ADL2,Sit
922424,S3,S3-ADL2,Sit
923324,S3,S3-ADL2,Sit
926224,S3,S3-ADL2,Sit
926324,S3,S3-ADL2,Sit
1667,S3,S3-ADL3,Stand
3200,S3,S3-ADL3,Stand
4467,S3,S3-ADL3,Stand
7033,S3,S3-ADL3,Stand
8133,S3,S3-ADL3,Stand
12033,S3,S3-ADL3,Walk
15300,S3,S3-ADL3,Stand
16000,S3,S3-ADL3,Stand
17700,S3,S3-ADL3,Stand
18500,S3,S3-ADL3,Stand
19233,S3,S3-ADL3,Stand
21300,S3,S3-ADL3,Stand
24300,S3,S3-ADL3,Stand
26566,S3,S3-ADL3,Stand
27466,S3,S3-ADL3,Walk
30466,S3,S3-ADL3,Walk
31566,S3,S3-ADL3,Walk
38300,S3,S3-ADL3,Sit
39166,S3,S3-ADL3,Sit
43166,S3,S3-ADL3,Lie
43300,S3,S3-ADL3,Lie
45933,S3,S3-ADL3,Lie
46400,S3,S3-ADL3,Lie
46433,S3,S3-ADL3,Lie
46966,S3,S3-ADL3,Lie
47133,S3,S3-ADL3,Lie
49633,S3,S3-ADL3,Lie
56666,S3,S3-ADL3,Lie
56933,S3,S3-ADL3,Lie
57766,S3,S3-ADL3,Lie
65166,S3,S3-ADL3,Lie
65699,S3,S3-ADL3,Lie
66933,S3,S3-ADL3,Lie
67133,S3,S3-ADL3,Lie
67299,S3,S3-ADL3,Lie
68666,S3,S3-ADL3,Lie
70766,S3,S3-ADL3,Lie
71833,S3,S3-ADL3,Sit
73699,S3,S3-ADL3,Sit
76399,S3,S3-ADL3,Sit
77066,S3,S3-ADL3,Sit
77599,S3,S3-ADL3,Sit
78033,S3,S3-ADL3,Sit
80833,S3,S3-ADL3,Walk
81033,S3,S3-ADL3,Walk
81233,S3,S3-ADL3,Walk
82199,S3,S3-ADL3,Walk
84099,S3,S3-ADL3,Stand
85932,S3,S3-ADL3,Walk
86199,S3,S3-ADL3,Walk
89299,S3,S3-ADL3,Walk
89432,S3,S3-ADL3,Walk
99932,S3,S3-ADL3,Stand
102499,S3,S3-ADL3,Walk
107799,S3,S3-ADL3,Walk
118265,S3,S3-ADL3,Stand
119099,S3,S3-ADL3,Walk
119465,S3,S3-ADL3,Walk
121499,S3,S3-ADL3,Stand
124199,S3,S3-ADL3,Stand
126432,S3,S3-ADL3,Stand
127699,S3,S3-ADL3,Stand
129065,S3,S3-ADL3,Stand
131465,S3,S3-ADL3,Walk
131865,S3,S3-ADL3,Walk
133132,S3,S3-ADL3,Walk
134365,S3,S3-ADL3,Walk
136432,S3,S3-ADL3,Stand
138632,S3,S3-ADL3,Stand
139199,S3,S3-ADL3,Stand
141432,S3,S3-ADL3,Walk
143699,S3,S3-ADL3,Walk
143765,S3,S3-ADL3,Walk
144165,S3,S3-ADL3,Walk
148232,S3,S3-ADL3,Stand
150198,S3,S3-ADL3,Stand
150398,S3,S3-ADL3,Stand
150532,S3,S3-ADL3,Stand
151398,S3,S3-ADL3,Walk
152465,S3,S3-ADL3,Walk
161532,S3,S3-ADL3,Stand
162465,S3,S3-ADL3,Stand
165732,S3,S3-ADL3,Stand
166065,S3,S3-ADL3,Stand
170932,S3,S3-ADL3,Stand
171332,S3,S3-ADL3,Stand
172665,S3,S3-ADL3,Stand
173398,S3,S3-ADL3,Stand
173732,S3,S3-ADL3,Stand
181798,S3,S3-ADL3,Stand
182032,S3,S3-ADL3,Stand
185198,S3,S3-ADL3,Stand
185598,S3,S3-ADL3,Stand
185798,S3,S3-ADL3,Stand
186065,S3,S3-ADL3,Stand
187098,S3,S3-ADL3,Stand
187198,S3,S3-ADL3,Stand
187265,S3,S3-ADL3,Stand
192165,S3,S3-ADL3,Walk
196831,S3,S3-ADL3,Stand
197065,S3,S3-ADL3,Stand
197198,S3,S3-ADL3,Stand
198398,S3,S3-ADL3,Stand
199631,S3,S3-ADL3,Stand
201365,S3,S3-ADL3,Stand
202898,S3,S3-ADL3,Stand
203631,S3,S3-ADL3,Stand
204565,S3,S3-ADL3,Stand
211098,S3,S3-ADL3,Walk
211465,S3,S3-ADL3,Walk
218831,S3,S3-ADL3,Walk
219098,S3,S3-ADL3,Walk
223198,S3,S3-ADL3,Walk
227998,S3,S3-ADL3,Walk
229998,S3,S3-ADL3,Walk
232598,S3,S3-ADL3,Stand
235098,S3,S3-ADL3,Stand
236264,S3,S3-ADL3,Walk
239264,S3,S3-ADL3,Walk
239331,S3,S3-ADL3,Walk
243298,S3,S3-ADL3,Walk
244464,S3,S3-ADL3,Walk
245664,S3,S3-ADL3,Walk
246531,S3,S3-ADL3,Walk
248031,S3,S3-ADL3,Walk
251697,S3,S3-ADL3,Walk
251797,S3,S3-ADL3,Walk
252097,S3,S3-ADL3,Walk
255931,S3,S3-ADL3,Walk
256931,S3,S3-ADL3,Walk
259197,S3,S3-ADL3,Walk
260131,S3,S3-ADL3,Walk
262097,S3,S3-ADL3,Walk
262197,S3,S3-ADL3,Walk
263031,S3,S3-ADL3,Walk
267731,S3,S3-ADL3,Walk
267897,S3,S3-ADL3,Walk
270664,S3,S3-ADL3,Walk
271331,S3,S3-ADL3,Walk
277631,S3,S3-ADL3,Walk
283231,S3,S3-ADL3,Walk
283264,S3,S3-ADL3,Walk
285064,S3,S3-ADL3,Walk
293430,S3,S3-ADL3,Walk
296564,S3,S3-ADL3,Walk
296730,S3,S3-ADL3,Walk
298664,S3,S3-ADL3,Walk
299030,S3,S3-ADL3,Walk
300164,S3,S3-ADL3,Walk
305664,S3,S3-ADL3,Walk
309030,S3,S3-ADL3,Walk
311997,S3,S3-ADL3,Walk
313997,S3,S3-ADL3,Walk
314230,S3,S3-ADL3,Walk
314264,S3,S3-ADL3,Walk
316197,S3,S3-ADL3,Walk
317830,S3,S3-ADL3,Walk
319463,S3,S3-ADL3,Walk
321597,S3,S3-ADL3,Walk
322097,S3,S3-ADL3,Walk
322563,S3,S3-ADL3,Walk
324763,S3,S3-ADL3,Walk
328463,S3,S3-ADL3,Stand
332730,S3,S3-ADL3,Walk
335663,S3,S3-ADL3,Walk
335863,S3,S3-ADL3,Walk
336863,S3,S3-ADL3,Walk
337330,S3,S3-ADL3,Walk
338963,S3,S3-ADL3,Stand
341697,S3,S3-ADL3,Stand
341763,S3,S3-ADL3,Stand
342597,S3,S3-ADL3,Stand
343197,S3,S3-ADL3,Stand
343397,S3,S3-ADL3,Stand
347363,S3,S3-ADL3,Stand
347397,S3,S3-ADL3,Stand
347897,S3,S3-ADL3,Stand
350263,S3,S3-ADL3,Stand
350696,S3,S3-ADL3,Stand
353630,S3,S3-ADL3,Walk
354396,S3,S3-ADL3,Walk
354430,S3,S3-ADL3,Walk
354730,S3,S3-ADL3,Walk
355430,S3,S3-ADL3,Walk
359896,S3,S3-ADL3,Stand
360530,S3,S3-ADL3,Stand
366063,S3,S3-ADL3,Stand
366363,S3,S3-ADL3,Stand
367830,S3,S3-ADL3,Stand
371730,S3,S3-ADL3,Stand
372730,S3,S3-ADL3,Walk
374230,S3,S3-ADL3,Walk
376030,S3,S3-ADL3,Walk
377196,S3,S3-ADL3,Walk
379496,S3,S3-ADL3,Walk
382796,S3,S3-ADL3,Stand
385629,S3,S3-ADL3,Stand
388896,S3,S3-ADL3,Stand
392163,S3,S3-ADL3,Stand
393963,S3,S3-ADL3,Stand
402696,S3,S3-ADL3,Stand
402896,S3,S3-ADL3,Stand
404796,S3,S3-ADL3,Stand
404863,S3,S3-ADL3,Stand
405563,S3,S3-ADL3,Stand
407929,S3,S3-ADL3,Stand
408196,S3,S3-ADL3,Stand
408629,S3,S3-ADL3,Stand
409863,S3,S3-ADL3,Stand
410996,S3,S3-ADL3,Stand
416363,S3,S3-ADL3,Stand
416629,S3,S3-ADL3,Stand
418596,S3,S3-ADL3,Stand
419629,S3,S3-ADL3,Stand
419662,S3,S3-ADL3,Stand
421129,S3,S3-ADL3,Stand
421996,S3,S3-ADL3,Stand
424096,S3,S3-ADL3,Stand
425396,S3,S3-ADL3,Stand
428862,S3,S3-ADL3,Stand
429062,S3,S3-ADL3,Stand
429929,S3,S3-ADL3,Stand
430129,S3,S3-ADL3,Stand
431996,S3,S3-ADL3,Stand
436029,S3,S3-ADL3,Stand
438996,S3,S3-ADL3,Walk
439196,S3,S3-ADL3,Walk
440562,S3,S3-ADL3,Stand
441029,S3,S3-ADL3,Stand
443296,S3,S3-ADL3,Stand
445029,S3,S3-ADL3,Stand
448062,S3,S3-ADL3,Walk
449262,S3,S3-ADL3,Walk
450662,S3,S3-ADL3,Walk
450929,S3,S3-ADL3,Walk
461362,S3,S3-ADL3,Walk
462395,S3,S3-ADL3,Walk
463362,S3,S3-ADL3,Walk
464262,S3,S3-ADL3,Stand
465395,S3,S3-ADL3,Stand
467595,S3,S3-ADL3,Walk
468562,S3,S3-ADL3,Walk
468695,S3,S3-ADL3,Walk
470062,S3,S3-ADL3,Walk
473162,S3,S3-ADL3,Stand
473195,S3,S3-ADL3,Stand
473529,S3,S3-ADL3,Walk
473862,S3,S3-ADL3,Walk
474662,S3,S3-ADL3,Walk
478062,S3,S3-ADL3,Walk
482162,S3,S3-ADL3,Stand
485862,S3,S3-ADL3,Stand
489228,S3,S3-ADL3,Stand
489262,S3,S3-ADL3,Stand
489695,S3,S3-ADL3,Stand
489928,S3,S3-ADL3,Stand
499428,S3,S3-ADL3,Walk
500028,S3,S3-ADL3,Walk
503195,S3,S3-ADL3,Walk
503562,S3,S3-ADL3,Walk
505828,S3,S3-ADL3,Stand
508495,S3,S3-ADL3,Walk
509895,S3,S3-ADL3,Walk
511262,S3,S3-ADL3,Walk
512162,S3,S3-ADL3,Walk
513062,S3,S3-ADL3,Walk
513362,S3,S3-ADL3,Walk
515028,S3,S3-ADL3,Walk
522695,S3,S3-ADL3,Stand
523295,S3,S3-ADL3,Stand
526961,S3,S3-ADL3,Stand
